Timestamp(ms),Current(uA)
169280,48543.141
169290,48359.414
169300,48308.383
169310,47925.750
169320,48462.324
169330,56225.320
169340,56087.090
169350,55926.754
169360,55807.473
169370,55712.711
169380,55700.602
169390,55741.680
169400,55833.816
169410,55750.172
169420,55931.926
169430,55632.277
169440,55532.793
169450,55461.574
169460,55498.867
169470,55525.301
169480,55560.871
169490,55618.813
169500,55566.176
169510,55630.160
169520,55482.781
169530,55523.930
169540,55451.445
169550,55359.930
169560,55334.660
169570,55282.602
169580,55387.359
169590,55360.020
169600,55426.023
169610,58996.871
169620,60978.887
169630,61641.395
169640,62000.945
169650,62160.340
169660,62154.770
169670,62226.133
169680,62196.332
169690,62237.066
169700,62160.453
169710,62011.031
169720,61893.270
169730,61862.156
169740,61807.805
169750,61867.477
169760,61873.723
169770,61855.590
169780,61929.133
169790,62080.742
169800,61985.281
169810,61996.629
169820,62014.184
169830,61948.820
169840,62030.254
169850,62171.328
169860,62154.875
169870,62221.484
169880,60091.391
169890,57511.770
169900,56477.258
169910,56226.781
169920,56088.645
169930,56022.023
169940,55846.000
169950,55785.301
169960,55749.129
169970,55715.449
169980,55756.871
169990,55771.531
170000,55664.836
170010,55628.762
170020,55602.969
170030,59960.016
170040,62593.672
170050,63585.102
170060,63827.559
170070,63966.270
170080,64044.102
170090,64069.281
170100,64037.410
170110,64084.387
170120,64040.172
170130,64094.645
170140,64018.156
170150,64115.676
170160,64024.043
170170,64285.148
170180,71189.789
170190,73881.109
170200,75051.430
170210,67087.086
170220,64621.613
170230,78216.016
170240,86270.367
170250,89916.484
170260,90014.125
170270,92515.117
170280,88157.695
170290,87224.539
170300,102338.992
170310,110151.125
170320,105454.930
170330,101278.914
170340,99973.023
170350,99408.172
170360,101727.844
170370,102157.156
170380,99532.313
170390,96306.711
170400,97866.617
170410,99909.023
170420,100574.977
170430,107389.688
170440,110733.805
170450,109067.609
170460,108219.555
170470,108382.461
170480,108445.406
170490,100980.469
170500,100565.250
170510,103445.172
170520,108993.430
170530,101847.938
170540,100029.852
170550,109288.188
170560,114474.961
170570,115925.742
170580,116686.742
170590,117058.141
170600,117336.938
170610,117421.172
170620,117938.617
170630,118014.422
170640,117892.547
170650,117713.250
170660,118608.781
170670,117842.836
170680,117761.008
170690,117735.391
170700,117902.375
170710,117652.602
170720,117661.719
170730,117567.859
170740,117643.922
170750,117535.922
170760,117389.211
170770,117625.883
170780,117751.734
170790,117748.008
170800,117386.969
170810,117059.398
170820,117560.555
170830,117706.789
170840,117938.727
170850,117956.523
170860,118014.539
170870,117583.531
170880,117358.133
170890,117563.875
170900,117682.508
170910,117630.563
170920,117827.578
170930,117527.875
170940,117589.547
170950,117680.797
170960,117734.453
170970,117614.398
170980,117608.719
170990,117454.461
171000,117485.586
171010,116978.797
171020,116886.859
171030,117264.586
171040,117416.039
171050,115865.188
171060,116223.773
171070,116921.844
171080,117270.320
171090,117389.914
171100,117655.742
171110,117591.688
171120,117576.930
171130,117667.602
171140,117773.930
171150,117694.500
171160,117944.492
171170,118358.234
171180,117809.875
171190,117809.570
171200,117732.125
171210,117689.313
171220,117666.711
171230,117789.461
171240,117687.398
171250,117615.750
171260,117604.445
171270,117561.172
171280,117727.094
171290,117994.656
171300,118009.844
171310,117509.773
171320,117402.945
171330,117773.023
171340,117774.547
171350,117869.266
171360,117934.852
171370,118018.570
171380,117582.992
171390,117423.664
171400,117728.922
171410,117698.203
171420,117650.297
171430,117555.492
171440,117649.867
171450,117566.102
171460,117747.781
171470,117783.594
171480,117595.844
171490,117741.688
171500,117680.023
171510,117495.813
171520,116778.492
171530,117154.359
171540,117579.875
171550,117201.227
171560,96436.156
171570,36806.723
171580,14790.203
171590,6768.059
171600,4643.892
171610,5479.375
171620,8898.066
171630,8315.292
171640,6811.627
171650,5897.129
171660,5190.112
171670,4829.149
171680,4706.831
171690,4458.748
171700,4320.709
171710,4250.628
171720,4220.354
171730,4227.602
171740,4256.592
171750,4283.089
171760,4301.196
171770,4310.822
171780,4315.730
171790,4408.130
171800,4352.066
171810,4321.107
171820,4307.954
171830,4298.362
171840,4294.991
171850,4289.340
171860,4288.658
171870,4287.983
171880,4286.075
171890,4291.752
171900,4287.843
171910,4284.861
171920,4285.454
171930,4283.566
171940,4285.214
171950,4283.750
171960,4283.783
171970,4283.124
171980,4279.476
171990,4286.736
172000,4290.729
172010,4293.566
172020,4292.765
172030,4288.161
172040,4288.425
172050,4283.002
172060,4282.036
172070,4283.878
172080,4285.758
172090,4287.359
172100,4287.322
172110,4287.436
172120,4288.497
172130,4289.653
172140,4293.088
172150,4289.629
172160,4290.138
172170,4291.991
172180,4292.097
172190,4294.718
172200,4295.342
172210,4295.724
172220,4294.751
172230,4290.458
172240,4290.325
172250,4288.112
172260,4288.289
172270,4287.910
172280,4281.808
172290,4283.481
172300,4281.292
172310,4280.002
172320,4281.050
172330,4281.440
172340,4287.570
172350,4287.297
172360,4289.316
172370,4289.917
172380,4286.853
172390,4287.332
172400,4285.732
172410,4286.375
172420,4286.548
172430,4284.737
172440,4285.369
172450,4283.012
172460,4286.113
172470,4289.926
172480,4287.023
172490,4288.308
172500,4283.459
172510,4282.459
172520,4283.026
172530,4282.926
172540,4284.682
172550,4284.425
172560,4284.269
172570,4286.123
172580,4284.187
172590,4284.407
172600,4284.553
172610,4287.495
172620,4287.506
172630,4283.006
172640,4286.003
172650,4285.005
172660,4284.774
172670,4287.611
172680,4287.620
172690,4288.626
172700,4286.646
172710,4285.690
172720,4286.004
172730,4283.199
172740,4285.269
172750,4282.490
172760,4280.897
172770,4282.463
172780,4281.114
172790,4286.124
172800,4284.446
172810,4286.125
172820,4288.317
172830,4285.608
172840,4287.623
172850,4287.508
172860,4284.467
172870,4285.919
172880,4286.229
172890,4290.080
172900,4290.000
172910,4287.724
172920,4285.953
172930,4285.117
172940,4286.693
172950,4284.443
172960,4283.971
172970,4284.949
172980,4282.670
172990,4284.529
173000,4283.379
173010,4283.444
173020,4283.928
173030,4280.732
173040,4283.491
173050,4286.182
173060,4286.596
173070,4284.717
173080,4280.012
173090,4282.535
173100,4283.169
173110,4282.749
173120,4281.696
173130,4281.616
173140,4284.585
173150,4286.854
173160,4285.209
173170,4284.333
173180,4279.271
173190,4280.615
173200,4281.297
173210,4283.271
173220,4285.101
173230,4280.228
173240,4280.271
173250,4281.004
173260,4282.092
173270,4283.245
173280,4280.911
173290,4278.863
173300,4275.243
173310,4276.427
173320,4278.595
173330,4278.036
173340,4281.611
173350,4281.448
173360,4280.664
173370,4282.027
173380,4280.481
173390,4282.179
173400,4280.680
173410,4283.807
173420,4286.034
173430,4285.059
173440,4285.781
173450,4282.107
173460,4280.460
173470,4281.341
173480,4277.744
173490,4280.213
173500,4274.537
173510,4273.262
173520,4275.983
173530,4274.876
173540,4280.168
173550,7239.841
173560,13706.822
173570,17036.656
173580,20474.545
173590,38170.504
173600,44820.270
173610,47196.598
173620,48071.648
173630,48468.332
173640,48537.980
173650,48313.273
173660,48201.727
173670,48292.852
173680,48485.211
173690,48568.008
173700,48607.559
173710,48589.047
173720,48470.410
173730,48320.539
173740,48294.074
173750,47647.094
173760,49373.777
173770,56103.172
173780,55981.355
173790,55970.059
173800,55877.012
173810,55795.953
173820,55747.121
173830,55688.469
173840,55743.070
173850,55828.156
173860,55885.648
173870,55734.070
173880,55535.703
173890,55462.738
173900,55447.598
173910,55330.375
173920,55302.602
173930,55211.840
173940,55250.121
173950,55377.359
173960,55233.184
173970,55246.805
173980,55197.191
173990,55170.371
174000,55177.734
174010,55255.023
174020,55327.379
174030,55469.730
174040,56156.609
174050,60049.477
174060,61489.055
174070,61863.098
174080,62022.895
174090,62079.656
174100,62172.875
174110,62404.680
174120,62478.078
174130,62388.465
174140,62260.871
174150,62160.879
174160,62161.098
174170,62182.492
174180,62212.203
174190,62079.727
174200,61929.168
174210,61991.367
174220,62067.938
174230,62120.316
174240,62079.387
174250,62053.828
174260,62130.848
174270,62096.676
174280,62151.293
174290,62168.508
174300,62202.363
174310,62261.234
174320,58963.785
174330,57133.988
174340,56424.965
174350,56118.164
174360,55945.578
174370,55799.520
174380,55690.672
174390,55659.160
174400,55474.043
174410,55628.297
174420,55519.559
174430,55463.320
174440,55593.457
174450,55696.672
174460,56267.336
174470,61323.797
174480,63137.188
174490,63720.383
174500,64096.703
174510,64214.512
174520,64140.555
174530,64155.680
174540,64257.086
174550,64214.898
174560,64346.406
174570,64205.492
174580,64069.816
174590,64045.422
174600,64201.141
174610,67775.633
174620,72641.094
174630,74678.102
174640,75447.039
174650,61046.332
174660,70706.602
174670,80420.773
174680,89810.016
174690,88676.250
174700,92035.773
174710,90440.023
174720,87481.563
174730,91214.336
174740,105896.203
174750,110881.375
174760,103906.180
174770,101184.859
174780,100129.422
174790,100303.594
174800,102979.211
174810,102376.336
174820,97101.570
174830,98812.641
174840,97871.648
174850,99086.430
174860,102048.766
174870,109024.461
174880,110404.602
174890,109022.758
174900,108068.305
174910,108552.305
174920,105235.984
174930,101842.664
174940,99233.273
174950,106201.273
174960,105257.672
174970,100834.016
174980,103239.891
174990,111745.148
175000,114850.297
175010,116429.242
175020,116594.875
175030,117164.180
175040,116962.336
175050,117308.563
175060,117301.250
175070,117823.180
175080,117403.227
175090,118168.047
175100,117992.367
175110,117957.930
175120,117507.625
175130,117741.258
175140,117367.305
175150,117778.258
175160,117465.180
175170,117787.516
175180,117430.883
175190,117891.555
175200,117473.930
175210,118089.156
175220,117834.813
175230,117952.469
175240,117136.477
175250,117317.789
175260,117258.227
175270,117804.125
175280,117495.688
175290,117988.375
175300,117624.492
175310,117468.133
175320,117061.266
175330,117661.922
175340,117505.141
175350,117764.750
175360,117366.477
175370,117958.656
175380,117351.836
175390,117853.875
175400,117361.648
175410,117661.273
175420,117212.547
175430,117557.500
175440,117115.938
175450,116765.844
175460,116749.359
175470,117377.313
175480,116868.391
175490,115234.070
175500,116435.422
175510,117101.727
175520,116761.289
175530,117250.039
175540,117019.133
175550,117402.750
175560,117080.023
175570,117788.289
175580,117473.281
175590,117766.250
175600,118247.500
175610,118374.750
175620,117743.086
175630,117880.797
175640,117461.703
175650,117791.500
175660,117318.008
175670,117719.617
175680,117380.570
175690,117838.539
175700,117287.156
175710,117797.336
175720,117628.727
175730,118043.445
175740,117407.359
175750,117477.539
175760,117144.117
175770,117746.750
175780,117528.203
175790,118027.359
175800,117820.367
175810,118282.602
175820,117261.070
175830,117851.625
175840,117569.141
175850,118190.234
175860,117723.750
175870,117778.727
175880,117423.305
175890,117700.672
175900,117366.320
175910,117711.445
175920,117282.414
175930,117425.125
175940,117101.828
175950,117236.836
175960,116137.313
175970,117135.281
175980,116944.922
175990,117291.539
176000,73817.773
176010,28442.361
176020,11711.959
176030,5738.997
176040,4594.403
176050,5711.085
176060,7699.151
176070,7508.100
176080,6329.074
176090,5662.791
176100,5064.160
176110,4609.271
176120,4346.905
176130,4201.477
176140,4123.307
176150,4085.446
176160,4070.840
176170,4093.442
176180,4127.828
176190,4158.515
176200,4175.078
176210,4184.309
176220,4193.229
176230,4328.658
176240,4249.567
176250,4183.233
176260,4157.174
176270,4147.533
176280,4136.559
176290,4131.078
176300,4124.858
176310,4124.047
176320,4121.524
176330,4117.224
176340,4117.078
176350,4113.115
176360,4113.999
176370,4115.977
176380,4114.454
176390,4115.935
176400,4112.485
176410,4112.249
176420,4113.647
176430,4113.462
176440,4115.760
176450,4115.517
176460,4112.441
176470,4114.964
176480,4113.679
176490,4114.998
176500,4113.541
176510,4115.633
176520,4114.808
176530,4110.623
176540,4113.403
176550,4110.413
176560,4111.059
176570,4113.659
176580,4112.515
176590,4115.028
176600,4113.250
176610,4112.819
176620,4112.749
176630,4111.185
176640,4113.113
176650,4113.809
176660,4111.994
176670,4111.621
176680,4109.271
176690,4109.494
176700,4107.496
176710,4108.367
176720,4109.653
176730,4107.204
176740,4109.388
176750,4107.595
176760,4108.841
176770,4112.780
176780,4112.665
176790,4113.973
176800,4112.212
176810,4111.636
176820,4110.020
176830,4106.782
176840,4108.279
176850,4109.118
176860,4108.978
176870,4109.320
176880,4106.332
176890,4106.181
176900,4106.875
176910,4109.512
176920,4113.180
176930,4111.040
176940,4111.863
176950,4109.594
176960,4109.858
176970,4112.096
176980,4111.489
176990,4112.380
177000,4110.257
177010,4113.598
177020,4117.169
177030,4118.315
177040,4119.771
177050,4116.422
177060,4118.116
177070,4116.043
177080,4112.399
177090,4114.602
177100,4115.859
177110,4118.915
177120,4119.550
177130,4116.658
177140,4118.361
177150,4114.691
177160,4113.583
177170,4113.842
177180,4112.394
177190,4111.560
177200,4109.189
177210,4109.528
177220,4112.429
177230,4111.655
177240,4114.557
177250,4114.673
177260,4116.371
177270,4117.295
177280,4113.364
177290,4112.438
177300,4109.443
177310,4107.962
177320,4107.872
177330,4107.832
177340,4109.525
177350,4106.902
177360,4106.219
177370,4106.815
177380,4104.602
177390,4109.406
177400,4110.338
177410,4108.574
177420,4108.841
177430,4106.256
177440,4111.463
177450,4111.074
177460,4111.802
177470,4112.375
177480,4108.869
177490,4111.181
177500,4108.929
177510,4110.481
177520,4112.858
177530,4109.279
177540,4110.249
177550,4109.313
177560,4108.858
177570,4109.788
177580,4108.278
177590,4106.435
177600,4104.157
177610,4107.574
177620,4110.141
177630,4109.359
177640,4109.292
177650,4105.757
177660,4104.837
177670,4105.622
177680,4105.149
177690,4107.021
177700,4106.323
177710,4107.833
177720,4110.944
177730,4109.132
177740,4111.399
177750,4107.765
177760,4109.771
177770,4110.488
177780,4110.117
177790,4114.131
177800,4111.791
177810,4113.770
177820,4112.793
177830,4109.852
177840,4112.851
177850,4112.229
177860,4110.890
177870,4114.904
177880,4111.401
177890,4112.063
177900,4108.313
177910,4108.336
177920,4106.834
177930,4106.114
177940,4109.064
177950,4109.533
177960,4112.334
177970,4112.521
177980,4112.435
177990,9998.219
178000,14661.618
178010,17137.564
178020,28296.471
178030,41240.238
178040,46021.184
178050,47729.578
178060,48423.238
178070,48702.152
178080,48598.824
178090,48431.625
178100,48348.758
178110,48531.383
178120,48673.781
178130,48722.973
178140,48748.738
178150,48727.129
178160,48559.199
178170,48469.238
178180,48410.441
178190,47665.523
178200,51599.879
178210,56476.918
178220,56487.469
178230,56408.863
178240,56334.535
178250,56266.938
178260,56319.254
178270,56219.195
178280,56333.953
178290,56400.367
178300,56215.805
178310,55944.219
178320,55856.703
178330,55714.750
178340,55750.375
178350,55951.465
178360,55856.820
178370,55814.063
178380,55884.309
178390,55870.629
178400,55891.637
178410,55842.188
178420,55785.223
178430,55673.785
178440,55792.555
178450,55863.422
178460,55834.926
178470,55817.566
178480,58172.121
178490,61058.816
178500,61988.488
178510,62327.438
178520,62541.629
178530,62527.660
